Customer_ID,Outstanding_Debt_clean_mean,Outstanding_Debt_clean_std,Outstanding_Debt_clean_min,Outstanding_Debt_clean_max,Delay_from_due_date_clean_mean,Delay_from_due_date_clean_std,Delay_from_due_date_clean_min,Delay_from_due_date_clean_max,Num_of_Delayed_Payment_clean_mean,Num_of_Delayed_Payment_clean_std,Num_of_Delayed_Payment_clean_min,Num_of_Delayed_Payment_clean_max,Changed_Credit_Limit_clean_mean,Changed_Credit_Limit_clean_std,Changed_Credit_Limit_clean_min,Changed_Credit_Limit_clean_max,Num_Credit_Inquiries_clean_mean,Num_Credit_Inquiries_clean_std,Num_Credit_Inquiries_clean_min,Num_Credit_Inquiries_clean_max,Monthly_Balance_clean_mean,Monthly_Balance_clean_std,Monthly_Balance_clean_min,Monthly_Balance_clean_max
CUS_0x87f9,961.39,0.0,961.39,961.39,18.0,0.5345224838248488,17,19,3.125,0.3535533905932739,3.0,4.0,9.04,3.9641248358604595,3.0399999999999987,16.04,5.0,1.8516401995451028,2.0,6.0,333.95753808218205,29.635562252059575,294.8059028524427,373.17917462995666
CUS_0x87fa,50.69,0.0,50.69,50.69,15.25,1.164964745021435,14,18,8.125,0.9910312089651151,7.0,10.0,3.76,2.4494897427831783,-2.24,4.76,4.0,0.0,4.0,4.0,465.3475989072572,300.41595501032407,116.07483158971922,870.7287014790054
CUS_0x87fe,313.97,0.0,313.97,313.97,5.125,2.0310096011589898,1,7,20.25,1.6690459207925596,17.0,23.0,7.655,0.3535533905932738,6.78,7.78,4.625,1.0606601717798212,2.0,5.0,355.99110031116345,58.343299930220766,237.6198033665942,417.7320886824455
CUS_0x880,944.15,0.0,944.15,944.15,5.5,2.138089935299395,4,9,5.625,1.0606601717798212,3.0,6.0,5.8,0.0,5.8,5.8,3.375,1.0606601717798212,3.0,6.0,464.0680160951599,261.30525689588205,96.45310667929209,746.5790778805992
CUS_0x8800,2344.37,0.0,2344.37,2344.37,17.75,1.6690459207925599,14,20,19.875,1.3562026818605377,17.0,22.0,7.64,2.6592157812837556,3.89,12.89,9.0,0.0,9.0,9.0,267.9544314328756,34.38342760884619,191.308473252568,299.07347540067013
CUS_0x8802,1154.21,0.0,1154.21,1154.21,8.25,1.3887301496588274,6,11,20.25,0.7071067811865472,20.0,22.0,11.69,0.7071067811865476,9.94,11.94,0.0,0.0,0.0,0.0,898.4456509904126,176.51482935034053,521.8060999185421,1067.9046556534126
CUS_0x8804,1945.68,0.0,1945.68,1945.68,26.0,0.0,26,26,19.75,0.7071067811865477,18.0,20.0,9.72,0.7071067811865474,7.9700000000000015,9.97,12.0,0.0,12.0,12.0,236.64525009837405,21.88020484547745,212.83046933549477,277.7135779747248
CUS_0x8807,2606.51,0.0,2606.51,2606.51,50.375,1.767766952966369,46,51,20.75,1.7525491637693282,18.0,23.0,9.365,2.4748737341529163,3.24,10.24,9.375,1.0606601717798212,9.0,12.0,350.5905446514372,93.17904253482894,188.75012421663345,479.70341469162656
CUS_0x880b,1255.57,0.0,1255.57,1255.57,39.25,2.549509756796391,35,44,23.0,1.414213562373095,21.0,26.0,0.92,0.0,0.92,0.92,9.25,1.0350983390135313,8.0,10.0,290.06636424278173,13.079185806876467,268.71130656158607,307.26668802503144
CUS_0x880d,893.62,0.0,893.62,893.62,15.875,0.35355339059327384,15,16,19.125,1.4577379737113252,17.0,22.0,9.66,0.0,9.66,9.66,0.0,0.0,0.0,0.0,479.64674586035164,138.63356780257428,277.7353932792373,615.7470771743888
CUS_0x880e,4294.21,0.0,4294.21,4294.21,30.0,2.449489742783178,25,34,21.0,0.5345224838248483,20.0,22.0,25.015,2.4748737341529163,18.89,25.89,10.375,1.0606601717798212,10.0,13.0,313.25545609221876,84.95736595872344,154.8418603769224,382.01643777908686
CUS_0x8812,462.11,0.0,462.11,462.11,11.125,2.356601669474803,7,14,6.75,0.46291004988627593,6.0,7.0,7.55,0.0,7.55,7.55,3.0,1.8516401995451028,0.0,4.0,372.35324104000654,92.95483131605359,207.9587522265626,460.8063465121405
CUS_0x8814,1743.43,0.0,1743.43,1743.43,43.0,0.0,43,43,13.0,0.9258200997725516,12.0,14.0,10.805,1.7677669529663689,10.18,15.18,10.0,0.0,10.0,10.0,246.77808945967752,93.4177933183076,41.31827605265471,338.95035616922223
CUS_0x8816,1058.02,0.0,1058.02,1058.02,6.0,0.0,6,6,16.0,1.1952286093343936,14.0,17.0,4.33,0.0,4.33,4.33,5.0,1.8516401995451028,4.0,8.0,368.8017947157959,35.90125440031336,315.5764972188912,409.68391065489686
CUS_0x881c,1664.82,0.0,1664.82,1664.82,29.25,2.314550249431379,28,33,16.625,1.5059406173077154,14.0,19.0,16.305,3.2043497223082786,10.93,19.93,6.375,0.5175491695067655,6.0,7.0,308.7603295010782,31.19984799791742,263.6861258281342,349.91361109297065
CUS_0x881e,1447.52,0.0,1447.52,1447.52,4.875,1.8850918886280925,1,7,9.875,0.8345229603962802,8.0,11.0,0.44999999999999996,0.7071067811865476,-1.3,0.7,0.5,0.5345224838248488,0.0,1.0,313.6585084719739,22.812211021851063,284.1860457578642,350.3143477192276
CUS_0x8822,942.4,0.0,942.4,942.4,15.5,1.4142135623730956,12,16,19.0,1.4142135623730951,16.0,21.0,14.1,0.7071067811865476,13.85,15.85,8.875,0.35355339059327373,8.0,9.0,262.6067483369584,64.08287902039922,159.99342832643782,349.2570975085625
CUS_0x8823,680.76,0.0,680.76,680.76,12.0,0.0,12,12,16.125,2.100170061141308,13.0,19.0,3.28,1.0690449676496971,1.2799999999999998,5.2799999999999985,0.0,0.0,0.0,0.0,598.8731166684812,155.17509906789627,235.053407297734,714.9617585367988
CUS_0x882f,3401.56,0.0,3401.56,3401.56,56.875,2.695896352395088,52,62,19.5,1.0690449676496978,19.0,22.0,20.37,1.4142135623730951,19.87,23.87,8.0,0.0,8.0,8.0,317.2387608900085,60.34707679326904,191.97787831221981,364.62905831938536
CUS_0x8831,847.88,0.0,847.88,847.88,14.5,1.4142135623730951,14,18,20.5,1.6903085094570325,18.0,23.0,8.08,2.3754698783308417,3.33,9.33,6.0,0.0,6.0,6.0,288.10248530094105,22.45913140246937,257.68639118413654,319.98496817583384
CUS_0x8834,1213.1,0.0,1213.1,1213.1,17.625,2.8753881725529067,13,23,13.875,0.35355339059327373,13.0,14.0,1.9649999999999999,2.100170061141308,-2.16,4.84,1.0,0.0,1.0,1.0,305.6816476116206,81.30761798828753,162.2469236109985,388.8183582838261
CUS_0x8837,644.4,0.0,644.4,644.4,23.25,1.6690459207925608,21,27,11.0,1.414213562373095,8.0,13.0,5.345,1.8077215335491092,4.47,9.47,6.125,2.5877458475338284,3.0,8.0,721.0254561994002,129.08981689319785,530.4142051232257,866.0415941185903
CUS_0x883b,136.25,0.0,136.25,136.25,15.625,3.248626083219093,10,19,0.375,1.0606601717798212,0.0,3.0,10.11,1.7728105208558367,6.1099999999999985,11.11,5.75,0.7071067811865478,4.0,6.0,327.8605690994684,30.235146908619388,270.06417854908767,357.97108271294996
CUS_0x883e,1036.03,0.0,1036.03,1036.03,17.0,1.6035674514745473,14,18,9.0,0.0,9.0,9.0,14.315,0.35355339059327384,14.19,15.19,6.0,2.138089935299395,4.0,8.0,303.80466008276863,57.78377192926282,211.9449295186507,355.3321870550235
CUS_0x884,1781.61,0.0,1781.61,1781.61,24.75,1.7525491637693285,24,29,21.75,1.4880476182856899,20.0,24.0,9.3,0.0,9.3,9.3,9.0,0.0,9.0,9.0,299.12211561066306,15.604774611405706,274.4777981959473,321.4275691888748
CUS_0x8841,265.44,0.0,265.44,265.44,8.875,1.8850918886280927,5,12,9.375,1.0606601717798214,7.0,10.0,10.11,1.8516401995451028,8.61,14.61,3.5,1.4142135623730951,3.0,7.0,539.0229991050602,120.66878685377127,334.67107630866286,671.3256543653929
CUS_0x8842,736.07,0.0,736.07,736.07,28.125,1.5526475085202969,27,30,18.375,0.7440238091428449,18.0,20.0,10.545,1.5979898086569355,8.92,13.92,3.0,0.0,3.0,3.0,543.2519940572989,180.23487255062534,116.92765106359529,658.7879483292456
CUS_0x8843,1147.49,0.0,1147.49,1147.49,24.625,1.0606601717798212,22,25,18.125,1.5526475085202969,17.0,20.0,15.785,3.0207614933986435,10.41,17.41,8.0,0.0,8.0,8.0,282.98800003591253,27.72788798764622,225.46942601256907,308.8148423408005
CUS_0x8844,1078.62,0.0,1078.62,1078.62,7.5,1.4142135623730951,7,11,6.375,0.9161253813129043,5.0,8.0,1.745,2.615202805574688,0.1200000000000001,8.120000000000001,3.875,2.587745847533828,2.0,7.0,849.4219344402696,252.56681701196786,353.09198591044884,1092.06808704785
CUS_0x8848,3711.23,0.0,3711.23,3711.23,47.0,1.9272482233188633,43,50,15.0,0.5345224838248488,14.0,16.0,21.005,3.2923070504261465,16.38,27.38,12.0,0.0,12.0,12.0,286.4927896174113,120.64373682642439,6.829984644027205,370.6661316141237
CUS_0x884a,1867.79,0.0,1867.79,1867.79,15.375,1.0606601717798212,15,18,20.125,1.6420805617960923,17.0,23.0,9.655,1.0606601717798216,7.0299999999999985,10.03,7.0,0.0,7.0,7.0,224.71395684777207,64.04082734414447,143.06940982590112,308.3362897205919
CUS_0x885,1058.03,0.0,1058.03,1058.03,13.0,1.9272482233188628,9,14,12.0,1.6035674514745464,9.0,15.0,3.595,1.7677669529663695,2.97,7.9700000000000015,3.25,1.3887301496588271,1.0,4.0,402.850355293323,130.75061629108035,219.63341631284987,560.2051529355476
CUS_0x8852,1348.66,0.0,1348.66,1348.66,7.375,2.615202805574687,3,11,2.75,0.7071067811865476,1.0,3.0,2.285,3.997767233987349,-4.09,9.91,3.625,1.7677669529663689,3.0,8.0,884.4911987306773,249.04104229043193,526.4929624711465,1143.6480770962714
CUS_0x8853,4639.59,0.0,4639.59,4639.59,27.0,0.0,27,27,23.0,1.1952286093343936,21.0,25.0,21.02,1.4142135623730951,17.52,21.52,6.0,0.0,6.0,6.0,281.834662149399,85.33289732559115,117.9365210048619,381.01025318612176
CUS_0x8854,1709.48,0.0,1709.48,1709.48,27.5,1.4142135623730951,24,28,16.25,0.4629100498862756,16.0,17.0,8.285,1.7677669529663687,7.66,12.66,10.875,2.587745847533828,9.0,14.0,272.5618915364102,24.15098111670462,234.94828560865184,303.65215940623517
CUS_0x8858,1016.14,0.0,1016.14,1016.14,18.25,2.052872551885702,14,21,4.75,0.46291004988627565,4.0,5.0,4.98,0.0,4.98,4.98,0.875,0.3535533905932738,0.0,1.0,551.6642870845781,110.09379204883894,358.9846155635076,673.7649765976145
CUS_0x885c,701.97,0.0,701.97,701.97,2.875,1.4577379737113252,0,4,6.5,1.0690449676496974,6.0,9.0,8.72,0.0,8.72,8.72,1.0,1.8516401995451028,0.0,4.0,336.5701777489189,31.86984278665777,297.1766564809842,383.80276918066096
CUS_0x885d,903.97,0.0,903.97,903.97,10.625,0.7440238091428449,9,11,5.875,0.35355339059327373,5.0,6.0,5.5,0.0,5.5,5.5,4.0,0.0,4.0,4.0,315.49369613350086,31.728570526280993,275.08371624532987,360.5112240557369
CUS_0x885f,2399.88,0.0,2399.88,2399.88,47.125,0.3535533905932742,47,48,17.25,0.8864052604279186,16.0,19.0,17.625,1.407885953173359,14.25,18.25,7.0,0.0,7.0,7.0,273.30894843349154,12.802043450095733,254.96376248402527,286.74912070900217
CUS_0x8870,1155.39,0.0,1155.39,1155.39,2.5,1.4142135623730951,2,6,5.625,1.5059406173077152,3.0,8.0,8.34,2.4494897427831783,7.34,14.34,4.0,0.0,4.0,4.0,757.5556130458016,225.13962235470888,499.02323989168,1110.040092595725
CUS_0x8873,953.08,0.0,953.08,953.08,22.5,3.0237157840738167,18,28,16.125,1.1259916264596035,14.0,18.0,12.85,2.6186146828319083,7.35,14.35,8.0,0.0,8.0,8.0,303.66408025316883,87.3293695901759,151.7945674633374,401.98582609425796
CUS_0x887c,1995.84,0.0,1995.84,1995.84,28.5,1.4142135623730951,25,29,18.625,0.7440238091428448,17.0,19.0,1.65,2.32992949004287,-3.85,4.15,9.0,1.0690449676496971,8.0,10.0,267.46475963120764,27.202481684849197,229.3700372493988,299.73962562703235
CUS_0x887f,404.05,0.0,404.05,404.05,3.75,0.7071067811865476,2,4,5.875,1.1259916264596035,4.0,8.0,5.04,1.4142135623730951,1.54,5.54,2.0,0.0,2.0,2.0,563.7430571942455,140.3139913391307,248.12490953510448,674.3085337213643
CUS_0x8880,69.21,0.0,69.21,69.21,22.875,0.35355339059327334,22,23,10.5,1.0690449676496976,8.0,11.0,11.14,2.3754698783308412,9.89,15.89,8.0,0.0,8.0,8.0,293.4904831249321,43.882621253022805,224.34236297325631,353.8231333061442
CUS_0x8888,1421.82,0.0,1421.82,1421.82,5.25,2.187627547301936,2,10,9.0,0.9258200997725514,8.0,11.0,3.15,1.0690449676496976,0.6499999999999999,3.65,2.5,0.9258200997725514,2.0,4.0,353.4573878507335,60.060336920536606,276.5952567543827,425.83980430569324
CUS_0x888e,483.48,0.0,483.48,483.48,6.875,2.100170061141308,3,8,19.875,1.1259916264596033,18.0,22.0,5.59,0.0,5.59,5.59,5.5,0.9258200997725513,4.0,6.0,427.4996100790036,204.43444434496524,167.66933714975573,698.8174838500697
CUS_0x8892,335.22,0.0,335.22,335.22,30.0,2.4494897427831783,26,33,12.875,1.9594095320493148,10.0,16.0,1.005,0.3535533905932738,0.1299999999999999,1.13,0.0,0.0,0.0,0.0,420.13920319818226,186.9025722781681,57.92894884899874,596.3721058961397
CUS_0x8894,4538.03,0.0,4538.03,4538.03,59.375,1.6850180160122077,57,63,14.625,1.0606601717798212,12.0,15.0,28.165,1.7677669529663687,27.54,32.54,9.5,0.9258200997725521,8.0,10.0,280.5656021752921,36.56513311531905,232.5843862180982,324.6441463072026
CUS_0x8898,807.64,0.0,807.64,807.64,4.5,2.725540575476988,1,10,7.625,1.9226098333849673,5.0,11.0,11.26,2.712405363721075,5.51,15.51,5.75,0.46291004988627604,5.0,6.0,252.916168009279,34.22384351762263,217.89055393998143,318.953847434024
CUS_0x88a,39.46,0.0,39.46,39.46,13.75,1.752549163769328,11,16,8.375,1.9226098333849673,5.0,11.0,8.275,1.7677669529663689,3.9,8.9,1.0,0.0,1.0,1.0,512.9388128770103,217.27081655308297,183.5395234303088,733.6191404218341
CUS_0x88a0,50.22,0.0,50.22,50.22,13.875,2.232071427428535,11,18,9.25,1.7525491637693282,7.0,12.0,13.105,1.7677669529663689,8.73,13.73,2.0,0.0,2.0,2.0,431.30266346113444,126.63524162132762,226.84234756463425,559.951766625274
CUS_0x88a6,2386.98,0.0,2386.98,2386.98,20.125,2.1001700611413074,19,24,16.875,0.8345229603962796,15.0,18.0,10.82,1.8516401995451033,6.32,12.32,11.0,0.0,11.0,11.0,240.90499813387754,42.32355034039937,204.17737284435958,313.655155277939
CUS_0x88b6,1125.67,0.0,1125.67,1125.67,24.625,2.4458419526091335,20,29,16.75,1.1649647450214347,14.0,18.0,17.79,2.138089935299395,16.79,22.79,6.5,1.6035674514745466,5.0,8.0,696.6660685371081,142.06128311920716,474.0919937436085,879.3998308011011
CUS_0x88b8,364.45,0.0,364.45,364.45,0.0,0.0,0,0,0.375,1.0606601717798212,0.0,3.0,7.6,2.1213203435596424,6.85,12.85,6.375,1.7677669529663689,2.0,7.0,449.1326841271574,151.36329680588528,131.1037689397499,589.1749911530293
CUS_0x88c,596.67,0.0,596.67,596.67,16.25,0.7071067811865476,16,18,10.25,1.164964745021435,8.0,11.0,14.195,2.5035688811888406,8.57,17.57,8.0,0.0,8.0,8.0,300.5023419835111,60.54865122651205,206.48955221966722,360.29086863285727
CUS_0x88c1,719.06,0.0,719.06,719.06,25.75,1.752549163769328,25,30,16.125,1.2464234547582251,14.0,17.0,11.255,0.35355339059327384,11.13,12.13,1.5,0.9258200997725514,1.0,3.0,871.9157041206953,55.45452292278556,804.6535619611896,972.8397146474292
CUS_0x88c3,957.88,0.0,957.88,957.88,29.25,1.164964745021435,28,32,11.25,1.3887301496588271,9.0,14.0,11.915,1.7677669529663689,11.29,16.29,1.0,0.0,1.0,1.0,371.4245216058474,145.5796673142679,112.86315858945595,542.0005098065557
CUS_0x88c7,1232.34,0.0,1232.34,1232.34,14.875,0.3535533905932738,14,15,1.875,0.991031208965115,1.0,4.0,7.8,0.0,7.8,7.8,0.75,0.4629100498862757,0.0,1.0,334.2579766672702,81.10715346221143,202.67951389770528,437.7340559548572
CUS_0x88ca,1292.34,0.0,1292.34,1292.34,4.375,1.7677669529663687,0,5,12.0,1.4142135623730951,10.0,15.0,-0.375,3.0207614933986435,-5.75,1.25,5.0,1.0690449676496974,4.0,6.0,290.8785750604916,62.7068020204633,186.51625992496415,367.3822076992487
CUS_0x88cb,1712.86,0.0,1712.86,1712.86,23.375,1.0606601717798212,23,26,15.625,1.0606601717798212,13.0,16.0,18.205,1.7677669529663684,13.829999999999998,18.83,15.5,1.4142135623730956,12.0,16.0,404.6345614669184,111.83895028439213,206.66858831549285,561.7352260061082
CUS_0x88e2,2765.76,0.0,2765.76,2765.76,34.0,0.0,34,34,20.5,1.3093073414159535,19.0,23.0,21.56,0.0,21.56,21.56,10.0,0.0,10.0,10.0,232.03827473477696,29.435266144398568,180.67450023926526,276.39423317294177
CUS_0x88e3,445.39,0.0,445.39,445.39,7.75,2.659215781283755,3,12,4.375,1.1877349391654206,3.0,7.0,0.64,0.0,0.64,0.64,2.0,0.0,2.0,2.0,409.7932481710922,121.84958141638003,235.3872869614425,533.1841523683639
CUS_0x88e5,722.9,0.0,722.9,722.9,13.75,0.8864052604279181,12,15,10.5,1.0690449676496978,10.0,13.0,5.49,2.1213203435596424,0.2400000000000002,6.24,0.75,1.0350983390135313,0.0,2.0,475.78242843027533,187.5704777218861,158.6318584077236,688.4264658667721
CUS_0x88f2,43.02,0.0,43.02,43.02,2.75,1.8322507626258087,1,7,0.75,0.9999999999999999,0.0,3.0,6.265,1.8850918886280927,2.39,9.39,3.75,2.3145502494313783,0.0,5.0,363.12090750322386,34.72427840805228,285.5912194268009,390.26919802696295
CUS_0x88f4,2011.53,0.0,2011.53,2011.53,34.75,1.8322507626258084,32,36,17.375,1.5059406173077143,15.0,20.0,10.11,2.1213203435596424,9.36,15.36,9.5,0.9258200997725513,9.0,11.0,270.2867847683663,11.844073963627768,252.09840859967917,287.53186321164895
CUS_0x88f6,4313.93,0.0,4313.93,4313.93,28.75,0.7071067811865477,27,29,21.5,1.0690449676496976,21.0,24.0,8.095,1.060660171779821,5.4700000000000015,8.47,10.0,0.0,10.0,10.0,272.8980218237997,7.866840987560106,258.9064854421836,283.06728776575835
CUS_0x88f9,1698.42,0.0,1698.42,1698.42,28.625,1.0606601717798214,26,29,10.375,0.744023809142845,10.0,12.0,12.725,0.3535533905932738,12.6,13.6,10.0,1.8516401995451026,7.0,11.0,309.7030552765285,29.195570508030407,245.80660768352337,338.6952956889097
CUS_0x88fa,548.31,0.0,548.31,548.31,14.875,2.4748737341529163,10,19,3.375,1.0606601717798214,3.0,6.0,4.0,0.0,4.0,4.0,1.25,0.7071067811865476,1.0,3.0,262.7236746763556,36.73098342988525,225.75676830354237,331.9798079159557
CUS_0x88fb,124.18,0.0,124.18,124.18,23.0,1.8516401995451028,19,25,15.625,1.9226098333849673,13.0,19.0,14.105,2.4748737341529163,13.23,20.23,7.875,2.587745847533829,6.0,11.0,368.3710892025278,190.49872905698714,26.192346612882037,605.064943907109
CUS_0x88fd,303.24,0.0,303.24,303.24,6.0,1.6035674514745464,3,7,8.625,1.187734939165421,8.0,11.0,0.07499999999999998,2.2320714274285347,-4.8,1.2,1.875,2.5877458475338284,0.0,5.0,815.1169185646543,42.74468877467275,761.344163610773,909.3937469538292
CUS_0x890,3327.05,0.0,3327.05,3327.05,42.625,1.060660171779821,40,43,21.5,0.7559289460184546,20.0,22.0,26.63,2.32992949004287,21.13,29.13,9.0,0.0,9.0,9.0,326.68757130578035,25.584740706256603,284.6002749059595,354.94933388556893
CUS_0x8907,29.82,0.0,29.82,29.82,4.0,2.138089935299395,0,8,3.0,0.0,3.0,3.0,9.505000000000003,3.020761493398645,5.130000000000001,16.130000000000006,1.0,0.0,1.0,1.0,1281.9027434718248,123.5380002681505,1014.1733939296356,1397.7444672335544
CUS_0x8908,1885.89,0.0,1885.89,1885.89,16.625,1.5979898086569349,15,20,8.0,1.1952286093343936,6.0,10.0,16.785,2.474873734152916,10.66,17.66,4.5,0.5345224838248486,4.0,5.0,273.39742566215614,10.800563556367027,257.81775536537083,292.4768261134896
CUS_0x8916,1282.04,0.0,1282.04,1282.04,9.0,0.0,9,9,19.625,1.0606601717798214,17.0,20.0,18.65,0.0,18.65,18.65,6.0,0.0,6.0,6.0,533.4642818955342,99.2134790222778,404.15170171325656,652.0885761568773
CUS_0x8917,1240.7,0.0,1240.7,1240.7,14.5,2.8284271247461903,10,19,9.625,1.0606601717798212,7.0,10.0,10.215,2.948970764763288,5.09,16.09,8.75,1.3887301496588271,8.0,11.0,295.8998288183854,29.817274683440626,235.69360428157552,321.6490513176772
CUS_0x8919,1999.24,0.0,1999.24,1999.24,56.0,2.138089935299395,52,60,21.25,1.164964745021435,20.0,24.0,6.415,1.9955307206712847,1.79,8.79,9.5,2.672612419124244,7.0,12.0,421.3482453481067,189.31274018754317,228.42771953203115,676.5017983819406
CUS_0x891b,165.17,0.0,165.17,165.17,11.875,0.8345229603962804,10,13,1.625,1.1877349391654208,1.0,4.0,11.525,1.0606601717798212,11.15,14.15,0.625,1.7677669529663689,0.0,5.0,391.816211325207,59.578395075690224,276.13971595371015,465.73739871718317
CUS_0x8924,673.99,0.0,673.99,673.99,22.5,2.138089935299395,21,26,12.375,1.187734939165421,10.0,13.0,8.415,1.7677669529663687,7.79,12.79,5.125,2.5877458475338284,2.0,7.0,335.2973832957622,28.43064106316427,276.1674424220312,368.561484090556
CUS_0x8925,132.3,0.0,132.3,132.3,9.125,1.8850918886280925,6,13,8.375,1.4078859531733587,6.0,11.0,10.345,1.9955307206712845,6.9700000000000015,13.97,3.625,0.5175491695067657,3.0,4.0,499.12659137194305,59.70702028582211,380.21564826129054,574.405183233455
CUS_0x8927,817.45,0.0,817.45,817.45,27.875,1.3562026818605375,25,30,17.375,1.060660171779821,16.0,19.0,9.915,2.1001700611413083,4.789999999999999,10.79,4.0,0.0,4.0,4.0,276.8187893406531,92.47985357536871,163.46884405686467,385.7864433881558
CUS_0x8928,1054.86,0.0,1054.86,1054.86,9.875,0.3535533905932736,9,10,13.125,1.2464234547582245,12.0,16.0,13.165,2.416461403433896,8.29,17.29,4.5,2.672612419124244,2.0,7.0,322.6876281834709,35.068889988891726,251.1709289596835,353.0481869304158
CUS_0x892d,2358.57,0.0,2358.57,2358.57,36.75,1.58113883008419,34,38,25.0,0.0,25.0,25.0,9.67,0.0,9.67,9.67,9.125,1.5526475085202969,8.0,11.0,267.1342846781143,16.45079738413492,240.5997080477816,288.54511159681437
CUS_0x8934,475.75,0.0,475.75,475.75,5.25,1.2817398889233114,3,7,1.75,0.4629100498862757,1.0,2.0,12.065,2.6692695630078265,10.69,17.689999999999994,3.25,1.0350983390135313,2.0,4.0,477.4971031480898,205.83109291173517,8.944967610354354,619.4199010585327
CUS_0x8936,1472.35,0.0,1472.35,1472.35,29.625,1.0606601717798212,27,30,9.625,1.187734939165421,9.0,12.0,15.995000000000001,2.4164614034338965,11.12,20.12,11.5,0.9258200997725513,11.0,13.0,268.7702162532286,26.48014373169073,226.8219384970174,300.739037548047
CUS_0x893e,707.15,0.0,707.15,707.15,10.125,3.0443155458751545,6,15,6.0,0.5345224838248489,5.0,7.0,0.7,0.0,0.7,0.7,1.25,2.3145502494313788,0.0,5.0,362.4531852146894,37.36685691833593,295.9105487514489,415.1279646188726
CUS_0x893f,432.92,0.0,432.92,432.92,17.5,1.5118578920369088,14,19,11.625,0.7440238091428449,10.0,12.0,18.755,1.9955307206712845,14.13,21.13,0.0,0.0,0.0,0.0,357.4277910790722,82.85156003017718,210.73310634348562,464.47440002706986
CUS_0x8945,2314.96,0.0,2314.96,2314.96,32.25,1.1649647450214344,31,35,17.125,1.4577379737113247,15.0,20.0,1.52,0.0,1.52,1.52,10.0,0.0,10.0,10.0,284.4195697798215,28.220865642993157,244.1476851850757,317.0256756391585
CUS_0x894e,414.56,0.0,414.56,414.56,2.875,0.3535533905932739,2,3,10.75,0.46291004988627577,10.0,11.0,3.66,1.4142135623730951,3.16,7.16,4.0,0.0,4.0,4.0,377.3768321024806,55.97203138191978,285.3878492522351,456.8677170945691
CUS_0x894f,1526.8,0.0,1526.8,1526.8,48.5,2.6726124191242433,46,54,24.75,1.3887301496588271,24.0,27.0,14.975,1.8077215335491101,14.1,19.1,13.125,2.5877458475338284,10.0,15.0,300.6190272359831,46.64803005241271,242.95518968786803,351.9532935811665
CUS_0x8956,1030.5,0.0,1030.5,1030.5,9.625,1.7677669529663689,7,11,8.75,0.7071067811865475,7.0,9.0,5.46,2.138089935299395,0.46,6.46,6.625,1.0606601717798212,4.0,7.0,256.7739688688524,113.39765154002963,50.0340539738942,402.7848391119282
CUS_0x8957,700.09,0.0,700.09,700.09,23.875,1.8077215335491092,23,28,9.0,0.0,9.0,9.0,4.275,2.8753881725529062,-1.1,8.9,3.5,1.6035674514745464,2.0,5.0,302.7224819565023,35.29373091644733,249.0396397877443,341.71766533905736
CUS_0x8958,2550.42,0.0,2550.42,2550.42,29.0,0.0,29,29,10.625,1.5059406173077154,8.0,13.0,8.255,1.9955307206712847,3.6300000000000012,10.63,8.375,1.0606601717798212,8.0,11.0,264.4155857484741,32.36624344980949,202.5551216151189,295.1288543722562
CUS_0x8959,805.95,0.0,805.95,805.95,6.0,1.927248223318863,2,9,17.375,1.0606601717798214,17.0,20.0,9.895,3.758324094593227,3.02,17.02,1.0,0.0,1.0,1.0,475.74132312387553,111.2022399184216,342.8225516784243,650.5678606612853
CUS_0x895d,1472.21,0.0,1472.21,1472.21,14.5,3.251373336211726,9,19,13.25,0.4629100498862759,13.0,14.0,1.6400000000000001,2.138089935299395,0.64,6.64,3.5,2.0701966780270626,1.0,5.0,326.72028711623665,43.47912218842316,234.7146855785289,361.4685625600167
CUS_0x8962,322.61,0.0,322.61,322.61,21.875,0.83452296039628,20,23,10.0,0.0,10.0,10.0,14.96,3.741657386773941,7.960000000000001,21.96,7.875,2.587745847533829,6.0,11.0,277.08095057763956,18.008597801967,249.9277763968697,304.86995411212484
CUS_0x8964,4298.54,0.0,4298.54,4298.54,19.125,0.3535533905932738,19,20,14.5,1.069044967649698,12.0,15.0,22.15,0.0,22.15,22.15,11.5,2.0701966780270626,10.0,14.0,226.8936433909534,47.58105124828203,158.28132666011282,277.65264432389273
CUS_0x8966,790.99,0.0,790.99,790.99,8.875,0.35355339059327384,8,9,10.625,1.0606601717798212,8.0,11.0,4.07,0.0,4.07,4.07,4.0,0.0,4.0,4.0,903.4148825703969,84.61703906584034,747.2649206080989,1012.5536373188833
CUS_0x8967,978.02,0.0,978.02,978.02,15.625,1.995530720671285,11,18,7.625,1.0606601717798212,5.0,8.0,2.205,2.416461403433896,-2.67,6.33,2.0,0.0,2.0,2.0,424.67314569675773,97.50695841002913,255.49463166540414,541.3735275477366
CUS_0x896e,708.2,0.0,708.2,708.2,6.25,1.4880476182856899,3,7,5.5,1.0690449676496976,5.0,8.0,5.13,0.7071067811865478,4.88,6.88,3.0,0.0,3.0,3.0,306.2676913938785,76.03314528096855,133.96514498618447,382.07150285062994
CUS_0x896f,1581.81,0.0,1581.81,1581.81,51.375,1.995530720671285,49,56,8.125,1.3562026818605377,6.0,10.0,9.425,0.7440238091428447,7.800000000000002,9.8,12.375,0.517549169506766,12.0,13.0,302.85400809717623,45.74695162758274,233.25485779269331,359.39789932874555
